1666182434.401277,2,10.11.12.17,35.227589808880296,14.7903947669646,False,65.95028278982535,39.80441096457567,38.76808912457705,24.08713047982968,False.1,False.2,False.3,1010.8168039278637,1.16185,2047,False.4,2.0826148986816406,4.55599308013916,6.470392227172852,7.430722236633301,7.57308292388916,13.689301490783691,16.09745216369629,16.611055374145508,16.734485626220703,0.9549999833106995
1666182434.8292615,3,10.11.12.19,24.64034239163089,23.932432475783845,False,58.02242698011561,27.84253886207997,15.354934228716948,16.869983345152086,False,False,False,1010.3375334972844,17.18815,0,False,1.0485678911209106,3.9711759090423584,6.299286365509033,7.467148780822754,0.0,4.827813148498535,7.731733798980713,8.3531494140625,8.50070571899414,1.6299999952316284
1666182434.8378615,5,10.11.12.51,25.83821255078279,22.70153948320811,False,70.94199560921372,44.568103292049855,22.77539486805796,23.04758229488692,False,False,False,1011.3954307944446,215.0354,0,False,2.0826148986816406,4.55599308013916,6.470392227172852,7.430722236633301,7.57308292388916,13.689301490783691,16.09745216369629,16.611055374145508,16.734485626220703,0.9549999833106996
1666182434.9884362,4,10.11.12.50,22.79745017731139,26.12802151511328,False,60.13373231995893,39.87798747412701,39.13719086857376,23.19148511044328,False,False,False,1011.2246191128372,25.1918,0,False,2.0826148986816406,4.55599308013916,6.470392227172852,7.430722236633301,7.57308292388916,13.689301490783691,16.09745216369629,16.611055374145508,16.734485626220703,0.9549999833106996
1666182402.2017646,4,10.11.12.50,23.81620303650392,25.281074724977746,False,44.42836641632741,19.240503436407675,23.921607553491604,14.59841290103778,False,False,False,1011.2319613926462,24.02995,0,False,2.0826148986816406,4.55599308013916,6.470392227172852,7.430722236633301,7.57308292388916,13.689301490783691,16.09745216369629,16.611055374145508,16.734485626220703,0.9549999833106996
1666182435.8643124,1,10.11.12.16,25.912868725236272,22.37615172003982,False,51.51496268101501,20.532566995574083,14.219955457559974,14.377914189024844,False,False,False,1010.5503462109554,789.2416,0,False,1.6299999952316284,7.619030475616455,12.013469696044922,14.217875480651855,0.0,10.04075050354004,15.523999214172363,16.69720458984375,16.97592544555664,1.6299999952316284
1666182434.3240447,1,10.11.12.16,25.85934086830152,22.376295066812094,False,53.510992318970246,22.695361738097105,9.55951625464565,14.294311718618834,False,False,False,1010.529597276965,790.12875,0,False,1.6299999952316284,7.619030475616455,12.013469696044922,14.217875480651855,0.0,10.04075050354004,15.523999214172363,16.69720458984375,16.97592544555664,1.6299999952316284
1666182435.9607508,2,10.11.12.17,35.251355805704364,14.740538208193035,False,52.16619496466752,21.89806876393552,30.057142123223475,17.353567641971086,False,False,False,1010.8076837965384,1.16185,2047,False,2.0826148986816406,4.55599308013916,6.470392227172852,7.430722236633301,7.57308292388916,13.689301490783691,16.09745216369629,16.611055374145508,16.734485626220703,0.9549999833106996
1666182436.372947,3,10.11.12.19,24.597945723368746,23.97861109371941,False,55.97764550459236,25.193571910820346,11.565929922034076,15.456191222907796,False,False,False,1010.3643805263384,15.0489,0,False,1.0485678911209106,3.9711759090423584,6.299286365509033,7.467148780822754,0.0,4.827813148498535,7.731733798980713,8.3531494140625,8.50070571899414,1.6299999952316284
1666182436.4030142,5,10.11.12.51,25.931364567055034,22.737377568046227,False,61.77984410668358,35.219279273858945,24.961153932319,20.32671288547692,False,False,False,1011.425752235852,218.15205,0,False,2.0826148986816406,4.55599308013916,6.470392227172852,7.430722236633301,7.57308292388916,13.689301490783691,16.09745216369629,16.611055374145508,16.734485626220703,0.9549999833106996
